guest_black,host_race_black,host_gender_M,ten_reviews,multiple_listings,shared_property,log_price,yes
1,0,1,0,0,1,4.6051702,0
0,0,0,1,1,0,7.0900769,0
1,0,1,0,0,0,5.0106354,0
0,0,0,1,0,0,5.0106354,0
0,0,1,1,1,0,5.6167712,1
1,0,0,0,0,0,4.7874918,0
0,0,0,0,1,0,5.9635792,1
0,0,0,1,1,1,4.4308167,1
0,0,0,1,0,0,5.857933,0
1,0,1,1,1,0,4.4886365,1
0,0,0,1,1,0,4.9052749,0
0,0,0,1,0,1,4.2484951,1
0,0,0,0,1,0,5.0106354,0
0,0,1,1,0,0,5.0039463,1
0,0,1,1,1,0,5.0106354,1
1,0,0,1,0,0,4.8675346,0
1,0,0,0,1,1,4.9052749,1
1,0,0,1,1,0,5.7838254,0
0,0,0,0,0,0,5.7990928,0
0,0,0,0,0,0,4.6051702,0
0,0,0,1,1,1,4.3040652,0
1,0,1,0,0,0,4.9416423,0
0,0,0,1,0,1,4.5538769,1
1,0,1,1,0,1,4.2195077,1
1,0,0,1,1,0,5.0039463,1
1,0,0,1,0,0,4.6051702,1
1,0,1,0,0,1,5.9269261,0
1,0,1,1,0,0,4.7791233,0
0,0,1,0,0,0,4.7004805,1
0,0,0,0,0,1,4.9416423,1
0,0,0,0,0,0,5.0434251,0
1,1,0,0,1,0,4.7874918,1
1,0,0,1,1,1,4.0943446,1
1,0,0,0,0,0,5.0106354,0
1,0,0,1,0,1,3.9120231,1
1,0,1,0,0,0,6.4769726,0
1,0,0,0,0,0,5.0498562,0
1,0,0,1,0,0,5.0106354,1
0,1,0,0,0,0,4.8675346,0
0,0,0,0,0,1,4.5538769,1
1,0,1,0,0,1,4.3174882,0
0,0,0,1,1,1,4.6051702,0
0,1,0,0,0,0,4.9272537,0
1,0,1,1,1,1,4.6539602,1
1,0,0,1,1,0,5.0875964,1
0,0,0,0,0,0,4.4886365,0
0,0,0,1,0,1,4.4886365,1
1,0,0,1,0,0,5.220356,1
1,0,0,1,0,0,5.2729998,0
1,0,1,1,0,1,4.0430512,0
0,0,0,1,1,0,4.6539602,1
1,0,0,0,0,0,4.9052749,1
0,0,0,1,0,1,4.3174882,1
1,0,1,1,1,1,3.9889841,1
1,0,0,1,1,1,4.5538769,1
0,0,1,0,1,0,5.3375382,1
1,0,0,1,1,0,6.3969297,0
0,0,0,1,0,1,4.4998097,1
0,0,0,1,0,0,4.7791233,1
0,0,0,1,0,0,5.5012584,0
0,0,0,0,0,1,4.7706847,1
0,0,1,1,0,0,6.6846118,0
1,0,0,0,1,1,4.4998097,1
0,0,0,1,0,1,4.0775375,1
1,1,1,0,0,0,4.0943446,1
0,0,0,0,0,1,3.8066626,1
1,0,0,0,0,0,4.6913481,0
0,0,0,1,1,0,4.8283138,1
0,0,1,1,0,1,4.6051702,1
0,0,0,1,0,0,4.6539602,1
0,0,0,1,1,0,4.6051702,0
1,0,1,1,0,0,4.7874918,0
1,0,0,1,0,1,4.1743875,1
0,0,0,0,0,0,5.857933,1
0,0,0,1,0,0,4.6051702,1
1,0,1,1,1,0,5.5174527,0
0,0,0,0,0,0,5.521461,0
1,0,1,1,0,0,4.4773369,1
0,0,0,1,1,1,4.2484951,1
0,0,0,0,0,0,4.6821313,1
0,0,0,0,0,1,4.0775375,1
1,1,0,0,0,0,4.5538769,1
0,0,0,1,1,1,3.9120231,1
1,0,0,1,1,0,4.8598123,0
1,0,0,1,1,1,4.8283138,1
0,0,1,1,0,1,4.3174882,1
1,0,0,0,0,1,4.0943446,1
0,0,1,0,0,1,4.3174882,0
1,0,0,0,0,1,4.7535901,1
1,0,0,0,0,0,5.480639,0
0,0,0,1,0,0,5.7037826,1
1,0,0,1,1,0,5.1298985,0
0,0,1,1,0,1,4.6051702,0
1,0,0,1,0,1,4.8598123,0
1,0,0,1,0,1,4.3174882,1
1,0,1,1,0,1,4.3040652,0
1,1,1,0,0,1,4.0073333,0
0,0,0,1,0,0,5.0106354,1
1,0,1,0,0,1,4.7004805,0
0,0,0,1,0,1,4.3174882,1
1,0,0,0,0,0,7.0900769,0
1,0,0,1,0,0,4.4998097,1
1,0,0,0,0,1,4.3944492,0
0,0,0,0,0,1,4.7449322,0
0,0,0,1,1,0,7.9452009,0
1,0,1,1,1,0,6.2146082,
0,0,1,1,1,1,4.1743875,1
0,0,0,0,0,0,6.8023949,1
0,0,0,1,1,1,4.0073333,1
1,0,0,0,1,0,4.4426513,1
0,1,0,1,0,0,5.0106354,1
1,0,0,1,0,0,4.4543471,1
0,0,0,1,1,1,4.2484951,1
0,0,1,0,1,0,4.934474,0
0,0,0,0,0,0,,0
0,0,1,0,0,0,5.521461,0
0,0,0,0,0,1,4.1271343,1
1,0,0,1,0,1,4.5538769,1
1,0,1,0,0,0,4.5747108,1
1,0,0,0,0,1,6.9077554,0
0,0,1,0,0,0,5.4026775,0
1,0,0,0,0,1,3.9120231,0
0,0,0,1,1,0,5.9661469,0
1,0,0,0,0,1,3.6888795,1
0,0,1,1,0,0,4.7621741,1
0,0,1,0,0,1,3.7612002,0
0,0,0,0,1,1,4.0604429,1
0,0,1,0,0,1,4.5538769,0
1,0,0,1,0,1,5.2983174,1
1,0,0,0,0,0,5.1929569,1
1,0,1,1,1,0,5.7004437,1
1,0,0,0,0,0,5.4930615,1
1,0,0,1,0,1,4.5538769,0
1,0,0,1,0,1,4.59512,1
1,0,0,1,0,0,4.8202815,1
1,0,1,0,0,1,3.7841897,0
0,0,0,1,0,1,3.8918202,0
1,0,0,1,0,1,4.8283138,0
1,0,0,0,0,0,6.9077554,1
1,0,1,1,0,0,5.556828,1
1,0,1,0,0,0,5.5012584,0
1,0,0,1,1,1,4.1743875,0
0,0,0,0,0,1,4.7957907,0
0,0,1,0,0,1,4.1271343,0
0,0,0,0,1,1,4.1743875,0
0,0,0,1,0,0,4.6539602,0
1,1,0,1,1,0,5.1059456,1
1,0,0,1,0,1,4.3820267,1
0,0,1,1,0,0,4.7874918,0
0,0,1,1,0,1,3.8918202,1
0,0,0,1,1,1,4.0073333,1
1,0,0,0,0,0,6.4769726,0
0,0,0,1,0,0,5.9788857,1
1,0,0,0,1,0,6.2146082,0
0,0,0,1,0,0,4.9052749,0
1,0,0,1,1,0,5.2417469,0
0,0,1,1,1,1,4.4998097,0
0,0,1,0,0,0,5.9914646,0
1,0,0,0,0,0,5.0039463,0
1,0,0,0,0,1,4.3174882,0
0,0,1,1,0,0,4.5538769,1
0,1,0,1,1,1,3.9120231,1
0,0,1,0,0,0,5.7037826,0
1,0,1,0,1,0,4.9416423,0
1,0,0,0,0,1,4.2484951,1
1,0,0,1,0,0,4.4426513,1
1,0,0,1,1,1,4.3694477,0
0,0,0,0,0,1,4.0943446,0
1,0,1,1,0,1,4.0775375,0
0,0,0,0,0,0,5.4161005,0
1,0,1,0,1,1,4.1588831,0
1,0,0,0,0,1,4.1743875,0
1,0,1,0,0,0,6.0520892,0
0,0,1,1,0,0,5.7037826,0
0,0,1,0,0,0,4.4998097,0
0,0,0,0,0,1,5.521461,0
1,0,0,1,0,1,4.1743875,0
1,0,0,0,0,1,3.9889841,0
0,1,0,1,1,1,4.3820267,1
0,0,1,0,0,0,4.3820267,1
1,0,0,1,0,0,4.5538769,0
1,0,0,1,0,1,4.0073333,0
0,0,1,1,0,0,5.0434251,1
1,1,0,0,0,1,3.6888795,0
1,0,0,1,0,0,4.5538769,1
1,0,0,1,0,0,5.0106354,0
0,0,0,0,0,1,4.4426513,0
1,0,1,1,0,1,4.7449322,0
0,0,0,1,1,1,4.2341065,1
1,0,0,1,1,1,4.0943446,1
0,0,0,1,0,0,5.4161005,0
1,0,0,1,0,0,4.59512,0
1,0,0,0,0,0,5.2983174,0
1,0,0,1,1,0,5.220356,1
0,0,1,0,0,1,4.7273879,0
1,0,0,1,0,0,4.934474,0
1,0,0,1,0,0,4.7874918,1
1,0,0,1,0,0,4.8283138,0
0,0,0,1,0,1,4.4426513,0
0,0,0,1,0,0,5.0106354,1
1,0,0,0,0,0,4.8598123,0
1,0,0,0,0,0,4.8675346,0
1,0,0,0,0,1,4.4426513,0
1,0,0,0,0,1,4.0943446,0
0,0,0,1,0,1,4.0073333,1
1,0,1,1,0,0,4.2766662,0
1,0,0,1,0,1,4.4426513,0
0,1,0,0,1,1,3.5553482,1
0,0,1,1,0,1,4.9272537,1
0,0,0,1,0,1,3.9512436,0
1,1,0,1,1,0,4.6443911,1
1,0,0,0,0,0,5.4380794,0
1,0,0,0,0,1,5.2983174,0
0,0,0,1,1,0,5.0039463,1
0,0,0,0,0,0,5.4161005,1
1,0,0,1,1,0,4.3694477,1
0,0,1,1,1,0,4.3694477,1
1,0,0,0,0,1,4.3174882,1
1,0,1,1,0,0,5.0106354,1
0,0,1,0,0,1,4.4426513,1
1,0,0,1,1,0,5.480639,0
0,0,0,1,0,0,4.7449322,1
0,0,0,1,0,0,4.4543471,1
1,0,0,0,0,0,5.521461,1
0,0,0,1,0,0,4.9052749,1
1,0,1,1,1,0,4.8283138,1
1,0,0,1,1,1,4.2626801,1
1,0,1,0,0,0,3.6635616,1
0,0,0,1,0,0,4.6051702,1
1,0,0,0,1,0,6.7452364,1
1,0,0,0,0,1,5.0106354,0
1,0,1,1,0,1,4.4426513,1
1,0,0,0,0,0,4.356709,1
0,0,1,0,0,0,5.2933049,1
1,0,0,1,0,0,4.7874918,0
0,0,0,0,0,0,5.2933049,0
1,0,0,1,1,1,4.5538769,1
1,0,1,0,0,0,6.7452364,1
1,0,1,0,0,1,4.4886365,0
1,0,1,1,0,0,4.9416423,1
1,0,1,1,1,1,4.2904596,
0,0,0,0,0,0,,0
0,1,0,0,0,0,5.0106354,0
1,0,0,1,0,0,4.3820267,0
0,0,0,0,0,0,4.9767337,0
0,0,0,0,0,1,4.5538769,0
0,0,0,1,0,0,4.9052749,1
1,0,0,0,1,0,5.2983174,0
0,0,1,1,0,0,5.0875964,0
0,0,1,1,0,1,4.0073333,0
1,0,0,1,1,1,4.4426513,0
1,0,0,1,0,0,4.7874918,0
1,0,1,0,0,0,5.6167712,0
0,0,1,1,1,0,5.0106354,1
1,0,1,0,0,0,5.0751739,0
1,0,0,1,1,0,6.2146082,0
1,0,0,1,0,0,4.9767337,0
1,0,1,1,1,0,5.2983174,0
1,0,0,0,0,1,5.7037826,0
0,0,0,1,0,1,4.0253515,1
0,0,0,0,0,0,4.4998097,1
0,0,0,1,0,1,4.0943446,0
1,0,1,0,0,1,4.0073333,0
0,0,0,0,0,0,4.59512,1
1,0,1,1,0,0,4.59512,0
1,0,0,0,0,1,4.8283138,0
1,0,1,0,0,0,5.855072,0
1,0,0,0,1,0,5.2983174,0
1,0,1,1,0,0,5.5174527,1
0,0,0,1,0,1,4.6539602,0
1,0,0,1,0,1,4.2341065,0
1,0,1,0,0,0,5.4161005,0
0,1,0,1,0,1,4.2484951,1
0,0,0,0,0,0,5.1647859,0
1,0,0,1,1,1,3.9120231,0
1,0,0,1,0,0,5.0751739,1
0,0,0,1,1,1,3.9512436,0
1,0,0,0,0,0,6.9565454,0
0,0,0,0,1,0,5.2983174,0
1,0,1,1,0,0,4.4426513,0
0,0,1,1,0,0,4.9416423,1
1,0,0,0,0,0,7.3132205,0
0,0,1,0,0,0,5.1647859,1
1,0,0,1,1,0,7.2442274,1
0,0,0,1,0,1,4.4998097,0
1,0,0,0,0,0,4.7874918,0
1,0,0,0,0,0,4.7095304,0
0,0,0,1,0,0,4.9416423,1
1,0,0,1,0,0,5.7004437,0
0,0,1,1,1,1,4.1743875,1
0,0,0,1,0,0,5.2983174,0
1,0,1,1,0,0,5.1647859,0
1,0,0,0,1,1,4.3694477,0
1,0,1,0,0,0,5.2983174,1
1,0,1,0,1,1,4.6443911,1
1,0,0,1,0,0,4.2484951,0
0,0,1,1,1,0,5.6664267,1
0,0,0,1,0,0,4.8598123,1
1,0,1,0,0,1,4.4998097,0
0,0,0,0,0,0,4.7791233,1
1,0,0,1,1,0,4.8751974,0
0,0,1,0,0,1,4.3820267,0
1,0,0,0,0,0,4.0073333,0
0,0,1,1,1,0,4.8598123,1
1,0,1,1,1,0,4.7791233,1
0,0,1,0,0,1,4.3820267,0
1,0,1,1,0,1,4.0943446,1
1,0,0,0,0,0,5.2983174,1
0,0,1,0,0,0,4.59512,0
0,0,0,1,0,0,4.7449322,0
0,0,0,1,1,1,4.3174882,0
1,0,0,0,0,0,5.0106354,0
0,0,1,1,1,0,4.934474,1
0,0,1,1,1,1,4.4426513,1
1,0,1,1,0,1,3.8066626,0
1,0,0,1,0,0,5.1647859,1
0,0,0,0,0,0,6.9027429,0
0,0,1,0,0,1,4.6051702,0
1,0,1,0,0,0,4.8362818,0
0,0,0,1,1,1,4.3174882,1
0,0,0,0,0,1,4.6051702,0
1,0,0,0,0,1,4.3820267,1
1,0,0,1,1,1,5.1647859,0
1,0,1,1,1,1,3.6888795,1
0,1,0,1,0,1,4.4426513,1
1,0,1,0,1,1,4.2484951,1
1,0,1,0,0,1,5.1059456,0
1,0,0,1,0,1,4.2341065,0
0,0,0,1,1,0,5.4161005,0
1,0,0,0,1,1,4.5538769,1
0,0,0,1,0,1,4.3040652,1
1,0,0,0,1,1,4.4998097,0
0,0,0,0,0,0,5.9269261,0
0,0,0,1,1,1,4.3174882,1
1,0,1,1,0,1,4.0943446,0
0,0,0,1,0,0,4.6539602,1
0,0,0,0,0,1,4.4659081,1
0,0,0,1,1,0,4.9416423,1
1,1,0,1,0,1,4.0943446,0
1,0,0,1,0,1,4.3174882,1
1,0,1,0,0,0,5.1761498,0
0,0,0,0,0,0,4.3820267,0
0,0,0,0,0,0,5.0106354,0
0,0,1,1,0,0,6.3885612,0
1,0,0,1,1,0,5.5606818,0
0,0,0,0,0,0,,0
1,1,1,0,0,0,5.1929569,0
1,1,0,1,0,1,4.1743875,0
0,0,1,0,0,1,4.4998097,0
0,0,0,1,1,1,4.4886365,1
0,0,0,0,1,1,5.1357985,1
1,1,1,1,0,1,4.6051702,0
1,0,0,0,0,0,4.7874918,0
0,0,0,0,0,1,4.3174882,0
0,0,1,1,1,1,4.59512,0
0,0,1,0,0,1,4.6051702,0
1,0,0,1,0,0,4.3174882,
0,0,0,1,0,1,4.0073333,1
0,0,0,1,1,0,5.0106354,1
0,0,0,1,0,0,4.7184987,0
0,0,0,1,1,0,5.6524892,1
1,0,0,0,0,0,5.0106354,0
0,0,1,0,0,1,6.6846118,0
0,0,0,1,0,1,4.1743875,1
1,0,0,1,0,1,4.7184987,0
1,0,0,1,1,0,5.1357985,0
1,0,0,0,0,1,4.0073333,0
1,1,1,1,1,0,5.2933049,0
0,0,1,1,0,0,5.2729998,1
0,0,1,1,0,0,4.356709,1
1,0,0,1,0,1,4.3040652,1
1,0,1,1,0,0,5.0751739,0
0,0,1,0,0,1,3.8066626,0
0,0,0,1,1,0,4.7874918,0
1,0,0,1,0,0,4.4426513,0
0,1,0,1,1,1,4.1743875,1
0,1,1,1,1,0,4.7449322,1
1,0,0,1,0,1,4.4886365,0
1,0,0,1,0,0,4.3694477,1
1,0,0,0,0,1,4.6051702,0
1,0,0,1,0,0,5.3890719,0
0,0,0,0,0,0,4.9052749,0
0,0,0,1,1,1,3.3322046,1
0,0,1,1,1,0,5.9135032,0
1,0,0,1,0,0,6.4769726,0
1,1,1,0,0,1,4.1743875,0
1,0,1,0,0,1,3.6888795,0
1,0,0,1,1,1,3.4011974,
0,0,0,1,0,1,4.9052749,0
1,0,0,0,0,0,6.212606,0
0,0,0,0,0,0,5.3936276,0
1,0,1,0,0,0,4.5849676,1
0,0,0,1,0,1,4.4773369,0
1,0,0,0,1,1,4.2341065,1
1,0,0,1,0,1,4.4067192,1
1,0,0,1,0,1,4.3174882,0
1,0,0,0,0,0,5.480639,0
1,0,0,1,1,0,5.4161005,0
0,0,0,1,1,0,,0
1,0,0,0,0,0,4.8675346,0
1,0,0,0,0,1,3.3672957,1
1,0,0,0,0,0,,
0,0,0,0,1,0,5.2933049,1
1,0,1,1,1,1,4.2341065,0
1,0,0,0,1,1,4.4426513,1
0,0,1,1,1,1,4.2195077,1
0,0,0,1,1,0,4.8283138,1
1,0,1,0,0,0,4.9052749,1
0,0,1,0,0,1,4.7874918,0
1,0,0,0,0,0,6.212606,1
0,0,1,1,1,0,4.8598123,0
0,0,1,1,1,0,4.9767337,0
1,0,1,0,1,1,3.9120231,1
0,0,1,1,1,1,4.4886365,1
1,0,0,1,0,1,4.5538769,1
1,0,0,0,0,0,4.8283138,0
0,0,0,0,1,1,4.8283138,1
0,0,0,0,0,0,5.0106354,0
1,0,0,1,0,0,5.5012584,1
0,0,0,0,1,0,,0
0,0,1,1,1,0,5.9269261,0
1,0,0,0,0,1,4.6051702,0
0,0,0,1,0,0,5.866468,0
1,0,1,0,0,1,4.0943446,0
1,0,1,0,0,1,4.8283138,0
1,0,0,1,0,0,5.0434251,0
1,0,0,1,0,1,4.4426513,0
1,0,0,1,0,1,3.6888795,0
1,0,0,0,0,1,4.6051702,0
0,0,0,1,0,1,4.2484951,0
0,0,0,1,1,1,4.4998097,0
0,0,1,1,1,0,5.7990928,1
1,0,0,1,1,1,4.7791233,1
1,0,0,1,1,1,4.4426513,0
0,0,1,1,1,1,3.6888795,0
1,1,1,0,0,1,4.1431346,1
1,0,0,1,1,1,4.8283138,0
0,0,0,0,0,0,4.5747108,0
1,0,0,1,1,0,5.2983174,0
1,0,0,1,0,1,3.9120231,1
1,0,0,1,0,0,5.7037826,1
1,0,0,0,0,0,4.934474,0
0,0,0,0,0,0,5.9889612,1
0,0,1,0,0,1,4.0775375,0
0,0,0,0,0,0,4.4188404,1
1,0,0,1,0,0,5.7037826,0
1,0,0,0,0,0,5.2781148,0
0,0,0,0,0,0,6.9077554,1
1,0,0,0,0,1,4.4886365,1
0,0,0,1,0,1,4.0943446,0
1,0,0,1,1,0,4.7791233,0
0,0,0,0,0,0,6.2146082,0
1,0,0,0,1,0,7.2442274,1
0,0,0,0,0,0,6.5496507,1
0,0,0,0,0,0,4.6539602,1
0,0,1,1,1,0,5.2729998,0
0,1,0,1,1,0,5.6131282,1
0,0,0,1,0,0,5.3890719,1
1,0,0,1,1,1,3.8066626,1
1,0,0,0,0,0,5.2983174,0
1,0,0,1,0,1,3.9120231,1
0,0,0,1,1,1,4.0943446,1
0,0,1,0,0,0,5.8833222,1
1,0,0,1,0,1,4.8675346,1
0,0,0,1,1,0,5.3936276,1
0,0,1,1,1,1,4.0073333,1
1,0,0,1,0,0,5.1647859,1
1,0,0,1,0,0,5.1929569,0
0,0,1,1,0,1,4.2046928,1
0,0,0,1,1,1,4.5538769,1
1,0,1,1,1,1,4.5217886,0
0,0,0,0,0,1,4.1271343,1
1,0,0,0,1,1,4.4998097,0
1,0,0,1,0,0,4.6539602,0
1,0,0,1,0,0,4.6913481,1
0,0,0,1,0,1,5.2983174,1
1,0,0,0,0,1,3.5263605,1
1,0,1,1,1,0,4.5849676,1
1,0,1,0,0,0,6.9324479,0
1,0,0,1,1,0,4.9698133,0
0,0,0,0,0,1,4.1431346,0
1,0,0,0,0,1,4.0073333,0
1,0,0,1,1,0,5.4764633,0
0,0,1,1,1,0,5.6869755,1
0,0,1,1,0,1,4.2195077,1
1,0,0,1,1,1,4.3820267,0
0,0,0,0,0,0,4.9767337,0
1,0,0,1,1,0,4.89784,1
1,0,0,1,0,0,5.0434251,0
0,0,1,1,1,0,5.0106354,1
0,0,0,1,1,0,4.9052749,0
0,0,0,1,0,1,4.0943446,1
0,0,0,1,0,0,4.8283138,1
1,0,0,0,0,0,5.1357985,0
1,0,0,1,0,0,5.0106354,0
1,0,1,1,0,0,5.2983174,0
0,0,0,0,0,0,5.220356,1
0,0,1,1,1,0,5.2040067,0
0,0,0,0,1,1,4.0943446,
0,0,0,0,0,0,5.857933,0
1,0,0,0,0,1,4.4308167,
0,0,0,0,0,1,4.3820267,0
1,0,0,1,0,0,4.2484951,1
1,1,1,0,0,0,4.4886365,0
1,0,0,1,1,0,5.5174527,1
1,0,0,0,0,0,5.0039463,0
1,0,0,0,1,1,3.8918202,0
1,0,0,0,0,0,5.0106354,1
0,0,0,1,0,1,4.0073333,1
0,0,0,1,1,1,4.3307333,0
1,0,1,0,0,1,4.3174882,1
1,0,1,1,0,0,4.9272537,1
0,0,0,1,0,1,4.59512,0
1,0,0,0,0,1,4.8283138,0
1,0,1,1,1,1,4.4426513,1
0,0,1,0,0,0,5.220356,1
0,0,0,1,0,0,5.1179938,1
1,0,0,0,0,1,6.3969297,0
1,0,0,1,1,1,4.1743875,0
1,0,0,1,0,1,4.59512,1
1,0,0,1,1,1,3.9889841,1
0,0,0,0,0,1,4.4426513,1
0,0,0,1,1,0,5.1647859,1
1,0,0,0,0,0,5.7037826,0
0,1,1,1,0,1,4.5849676,1
0,0,0,0,0,0,5.1059456,0
1,0,0,0,0,1,4.3040652,1
1,0,0,1,1,0,3.8918202,1
0,0,1,1,0,1,3.9120231,0
1,0,1,1,1,0,5.7004437,1
1,0,0,0,1,0,5.0039463,0
0,1,1,0,0,1,3.9889841,1
1,0,0,0,1,0,6.9177055,0
0,0,0,0,1,0,4.2341065,0
0,0,1,1,1,0,4.8283138,1
1,0,0,1,0,0,4.6913481,1
0,0,1,1,1,1,4.6051702,0
1,0,0,0,0,1,4.9052749,0
0,0,0,0,0,0,4.7535901,1
1,0,0,1,0,0,4.9052749,0
1,0,1,1,0,0,4.8283138,0
1,0,0,0,1,0,4.7004805,0
0,0,1,1,0,1,4.8598123,1
1,0,0,0,1,1,4.1271343,0
1,0,1,0,0,1,4.6151204,0
0,0,1,1,0,1,4.1743875,1
1,0,0,1,1,0,6.6833611,0
1,0,0,1,1,1,4.6539602,0
1,0,0,1,1,1,4.4426513,0
0,1,0,0,0,1,4.1743875,0
1,0,0,0,1,0,5.7004437,0
1,0,0,0,0,1,4.6051702,0
1,1,0,0,0,0,4.3174882,0
1,0,0,1,1,0,5.4161005,0
0,0,0,0,0,1,4.1743875,0
0,0,0,1,0,0,5.2933049,1
0,0,0,1,0,1,3.8066626,0
1,0,1,1,1,0,4.4426513,0
0,0,0,1,0,1,4.1743875,1
1,0,1,1,0,0,4.4886365,1
0,0,0,1,1,1,4.6051702,1
1,1,0,0,0,1,4.1743875,0
1,0,0,1,1,0,5.1532917,1
1,0,0,0,1,0,4.6539602,0
1,0,0,1,0,1,4.6051702,0
0,0,0,1,0,0,4.9767337,0
1,0,0,0,0,0,6.2146082,0
0,0,0,0,0,0,6.212606,0
0,0,1,1,0,1,4.59512,1
1,0,0,1,1,1,4.6051702,1
1,0,0,0,0,1,5.1298985,0
0,0,1,1,1,0,5.0689044,1
0,0,0,1,1,0,6.3784261,1
1,0,0,0,0,0,4.5217886,0
1,0,1,0,1,1,4.0943446,
1,0,1,0,1,1,4.8283138,0
0,0,0,0,0,1,4.6539602,0
1,1,0,0,1,1,4.6051702,0
1,0,0,1,0,0,4.7004805,1
1,0,1,1,0,1,4.4543471,0
1,0,0,0,0,1,4.2484951,0
0,0,1,1,0,0,4.4998097,1
1,0,0,0,0,0,4.8283138,1
1,0,0,0,0,1,4.0253515,1
0,0,1,0,1,0,5.9889612,0
0,0,0,1,0,1,4.59512,0
1,0,0,1,0,0,5.857933,0
0,0,0,1,0,1,4.7449322,1
1,0,0,1,0,1,4.3820267,0
1,1,1,0,1,0,,
0,0,0,1,1,0,4.8598123,1
0,0,1,0,0,1,4.6539602,0
0,0,1,1,0,1,4.4998097,1
1,0,1,0,1,1,4.0073333,1
0,0,0,0,0,1,4.7874918,1
0,0,0,1,1,1,4.2484951,0
0,0,0,0,0,0,6.3969297,1
0,0,0,1,1,0,4.3174882,1
0,0,0,1,0,0,5.9914646,0
0,0,1,1,1,0,4.59512,0
0,0,0,1,1,1,3.3672957,1
0,0,0,1,1,1,3.8918202,0
0,0,0,0,1,0,5.7365723,1
1,0,0,1,0,1,4.6051702,0
0,0,0,0,1,0,,0
0,0,0,0,0,0,6.8023949,1
0,0,0,1,1,0,6.2441669,1
1,0,0,1,0,0,4.5538769,1
0,0,0,1,0,0,5.6167712,0
1,0,1,1,1,0,6.4769726,1
0,0,0,1,1,0,5.7004437,0
1,0,0,0,0,0,,0
0,0,0,1,1,1,4.3820267,1
0,0,1,0,0,0,5.2933049,0
1,0,0,1,1,1,4.5217886,1
0,0,0,0,0,0,5.3706379,0
0,0,0,1,1,0,4.4426513,1
0,0,0,1,1,1,3.9120231,1
1,0,0,1,1,1,3.5263605,1
1,0,1,1,0,0,5.1929569,0
0,0,0,1,0,0,4.8675346,1
0,0,0,1,1,0,4.4998097,0
0,0,0,1,0,1,4.1743875,0
0,0,1,0,0,0,4.9416423,1
0,0,0,1,0,0,4.9767337,1
1,0,0,1,0,1,4.7874918,1
1,0,0,0,0,1,4.2484951,1
1,0,1,0,0,1,4.3820267,0
0,0,1,1,0,1,4.3174882,1
0,0,0,1,0,0,4.4426513,1
1,0,0,1,0,0,5.4293456,0
0,0,0,1,0,1,4.1743875,0
0,0,0,1,0,1,4.9416423,0
1,0,0,1,0,0,5.2983174,1
1,0,0,0,0,0,5.1647859,0
1,0,0,0,0,0,5.1647859,0
0,0,0,0,0,0,4.7874918,0
1,0,0,1,0,0,,0
0,0,0,1,1,0,5.1357985,0
0,0,0,0,0,0,4.7874918,0
0,0,0,0,0,0,4.4998097,1
0,0,0,0,1,0,4.6051702,1
0,0,1,0,0,0,5.1817837,0
1,0,0,1,0,1,4.3174882,1
0,0,0,0,0,0,4.8283138,1
0,0,0,1,0,1,4.3174882,1
0,0,0,0,0,1,4.5538769,1
1,0,1,1,1,1,3.713572,0
0,0,0,1,1,0,5.0039463,1
1,1,0,0,0,0,5.1647859,0
0,0,1,0,0,0,7.3098817,0
0,1,0,1,0,0,4.5643482,1
1,0,0,1,0,1,4.3694477,0
0,0,1,0,0,1,4.2484951,1
1,0,0,1,1,0,4.4886365,1
0,0,1,1,0,1,3.9120231,0
1,1,1,1,0,1,4.0943446,0
0,0,0,0,0,0,5.4764633,0
1,0,0,1,0,0,4.9767337,1
0,0,0,1,1,0,4.7449322,0
1,0,0,1,0,0,5.1119876,1
0,0,0,0,0,1,3.7612002,0
0,0,0,1,1,1,4.3820267,1
0,0,0,1,0,1,4.0943446,0
1,0,0,0,0,0,5.4161005,0
0,0,0,0,0,1,5.0106354,0
1,0,0,1,1,0,4.7791233,1
0,0,1,0,1,0,5.855072,0
0,1,0,1,1,1,3.9702919,0
1,0,0,1,0,0,4.6539602,1
1,0,1,0,0,1,4.3174882,0
1,0,1,0,0,0,5.1929569,0
1,0,0,0,0,0,5.2983174,0
1,0,1,0,0,0,4.7874918,0
1,0,1,1,1,1,4.3174882,1
0,0,1,0,0,1,4.4067192,0
1,0,0,1,0,0,5.4161005,0
1,1,0,0,0,0,5.7004437,1
0,1,1,1,0,0,4.9558272,1
1,0,0,0,1,0,5.2983174,0
0,0,0,1,0,1,4.8283138,0
1,0,0,1,1,1,4.2766662,1
1,0,0,0,1,0,4.7621741,
0,0,1,0,0,1,4.3820267,1
1,0,0,1,0,0,4.8283138,0
1,0,0,1,0,0,4.6051702,1
1,0,0,1,1,0,4.6728287,1
1,0,0,0,0,1,5.0751739,1
0,0,1,0,0,1,4.3040652,0
1,0,0,0,0,1,3.5553482,0
0,0,0,1,1,0,5.521461,1
1,0,0,1,0,0,5.2417469,0
0,0,0,0,0,1,4.3694477,0
0,0,1,1,1,1,4.0775375,1
0,0,0,1,0,1,4.8202815,0
0,0,0,0,1,0,7.166266,0
0,0,0,1,0,1,4.0943446,1
1,0,0,1,0,1,4.0943446,0
1,0,1,0,0,0,4.7874918,1
0,0,1,1,0,1,4.3174882,0
0,0,0,0,1,1,4.6051702,0
1,0,0,1,0,1,4.4426513,0
